,timestamp,db_time,lha_poly_0,lha_count_0,lha_poly_1,lha_count_1,lhb_poly_0,lhb_count_0,lhb_poly_1,lhb_count_1
1939,2024-12-10T15:29:20.157444Z,135158101,0,44131,0,78312,2,36175,2,72210
1940,2024-12-10T15:29:20.170604Z,135171261,0,44111,0,78312,2,36175,2,72210
1942,2024-12-10T15:29:20.171371Z,135172028,0,44111,0,78278,2,36151,2,72210
1941,2024-12-10T15:29:20.176292Z,135176949,0,44111,0,78278,2,36175,2,72210
1943,2024-12-10T15:29:20.177378Z,135178035,0,44111,0,78278,2,36151,2,72197
1944,2024-12-10T15:29:20.217247Z,135217904,0,44069,0,78205,3,36098,3,72166
1945,2024-12-10T15:29:20.290964Z,135291621,0,43987,0,78073,3,35986,3,72131
1946,2024-12-10T15:29:20.296987Z,135297644,0,43987,0,78073,3,35986,3,72122
1947,2024-12-10T15:29:20.336857Z,135337514,1,43948,1,78011,2,35934,2,72104
1948,2024-12-10T15:29:20.350381Z,135351038,1,43931,1,78011,2,35934,2,72104
1949,2024-12-10T15:29:20.396662Z,135397319,1,43897,1,77913,2,35861,2,72068
1950,2024-12-10T15:29:20.416598Z,135417255,1,43861,1,77890,3,35838,3,72062
1951,2024-12-10T15:29:20.436532Z,135437189,1,43843,1,77823,3,35785,3,72050
1952,2024-12-10T15:29:20.476403Z,135477060,1,43806,1,77792,3,35756,3,72028
1953,2024-12-10T15:29:20.516272Z,135516929,0,43786,0,77733,2,35713,2,72004
1954,2024-12-10T15:29:20.576076Z,135576733,1,43731,1,77614,2,35624,2,71961
1955,2024-12-10T15:29:20.590079Z,135590736,0,43708,1,77614,2,35624,2,71961
1956,2024-12-10T15:29:20.596010Z,135596667,0,43708,0,77582,2,35561,3,71948
1957,2024-12-10T15:29:20.635880Z,135636537,0,43655,0,77491,3,35525,3,71926
1958,2024-12-10T15:29:20.755490Z,135756147,1,43477,1,77244,2,35314,2,71821
1959,2024-12-10T15:29:20.775424Z,135776081,0,43447,0,77154,3,35240,2,71805
1960,2024-12-10T15:29:20.815293Z,135815950,1,43391,1,77064,2,35202,2,71778
1961,2024-12-10T15:29:20.835227Z,135835884,1,43331,0,77008,2,35130,2,71762
1962,2024-12-10T15:29:20.875095Z,135875752,1,43311,1,76927,3,35096,3,71730
1963,2024-12-10T15:29:20.895020Z,135895677,0,43259,0,76872,2,35032,2,71698
1964,2024-12-10T15:29:20.954826Z,135955483,1,43201,0,76766,3,34946,2,71670
1965,2024-12-10T15:29:20.994695Z,135995352,1,43191,1,76685,2,34925,2,71644
1966,2024-12-10T15:29:21.054501Z,136055158,0,43150,0,76622,3,34866,3,71615
1967,2024-12-10T15:29:21.074436Z,136075093,0,43125,0,76608,2,34830,2,71605
1968,2024-12-10T15:29:21.134242Z,136134899,0,43096,0,76532,2,34791,2,71578
1969,2024-12-10T15:29:21.174113Z,136174770,0,43064,0,76484,2,34757,2,71559
1970,2024-12-10T15:29:21.194047Z,136194704,0,43036,0,76465,3,34714,3,71543
1971,2024-12-10T15:29:21.253852Z,136254509,0,42958,0,76332,2,34632,2,71513
1972,2024-12-10T15:29:21.313654Z,136314311,0,42895,0,76106,3,34529,3,71462
1973,2024-12-10T15:29:21.353524Z,136354181,0,42786,0,76007,3,34424,3,71442
1974,2024-12-10T15:29:21.486887Z,136487544,1,42634,1,75747,3,34272,2,71334
1975,2024-12-10T15:29:21.493073Z,136493730,1,42634,1,75747,3,34272,3,71348
1976,2024-12-10T15:29:21.566622Z,136567279,0,42531,0,75612,2,34161,3,71312
1977,2024-12-10T15:29:21.572805Z,136573462,0,42531,0,75612,2,34161,2,71301
1978,2024-12-10T15:29:21.586554Z,136587211,0,42495,0,75443,2,34131,2,71301
1979,2024-12-10T15:29:21.592747Z,136593404,0,42495,0,75443,2,34131,2,71289
1980,2024-12-10T15:29:21.608784Z,136609441,0,42460,0,75443,2,34131,2,71289
1981,2024-12-10T15:29:21.612682Z,136613339,0,42460,0,75402,3,34066,3,71278
1982,2024-12-10T15:29:21.672485Z,136673142,0,42358,0,75274,2,33963,3,71234
1983,2024-12-10T15:29:21.831963Z,136832620,0,42089,0,74916,3,33751,3,71139
1984,2024-12-10T15:29:21.871834Z,136872491,0,42073,0,74884,3,33710,3,71121
1985,2024-12-10T15:29:21.925393Z,136926050,0,42027,0,74769,2,33650,2,71322
1986,2024-12-10T15:29:21.931634Z,136932291,0,42027,0,74769,2,33650,2,71098
1987,2024-12-10T15:29:21.985193Z,136985850,0,41929,0,74646,2,33586,3,71084
1988,2024-12-10T15:29:21.991441Z,136992098,0,41929,0,74646,2,33586,2,71078
1989,2024-12-10T15:29:22.044992Z,137045649,1,41851,1,74530,2,33519,3,71052
1990,2024-12-10T15:29:22.051247Z,137051904,1,41851,1,74530,2,33519,2,71048
1991,2024-12-10T15:29:22.403778Z,137404435,1,41337,1,73662,3,33064,3,70867
1992,2024-12-10T15:29:22.410077Z,137410734,1,41337,1,73662,3,33064,3,70859
1993,2024-12-10T15:29:22.427714Z,137428371,0,41309,1,73662,3,33064,3,70859
1994,2024-12-10T15:29:22.689164Z,137689821,1,40930,1,72935,2,32692,2,70687
1995,2024-12-10T15:29:22.748969Z,137749626,0,40799,0,72846,3,32597,3,70652
1996,2024-12-10T15:29:22.868578Z,137869235,0,40593,0,72459,3,32428,3,70584
1997,2024-12-10T15:29:22.887095Z,137887752,0,40557,0,72459,3,32428,3,70584
1999,2024-12-10T15:29:22.908448Z,137909105,0,40522,0,72365,2,32360,3,70565
1998,2024-12-10T15:29:22.912375Z,137913032,0,40522,0,72365,3,32382,3,70576
2000,2024-12-10T15:29:22.948319Z,137948976,0,40455,0,72202,2,32311,3,70550
2001,2024-12-10T15:29:22.966987Z,137967644,0,40422,0,72202,2,32311,3,70550
2002,2024-12-10T15:29:22.972289Z,137972946,0,40422,0,72233,2,32311,3,70550
2003,2024-12-10T15:29:22.988191Z,137988848,0,40422,0,72233,3,32289,3,70533
2004,2024-12-10T15:29:23.008126Z,138008783,0,40352,0,72112,2,32244,2,70527
2005,2024-12-10T15:29:23.026906Z,138027563,0,40320,0,72112,2,32244,2,70527
2006,2024-12-10T15:29:23.061555Z,138062212,0,40246,0,71988,3,32195,2,70508
2007,2024-12-10T15:29:23.067932Z,138068589,0,40246,0,71988,3,32195,3,70501
2008,2024-12-10T15:29:23.187543Z,138188200,1,39998,1,71666,2,31997,2,70442
2009,2024-12-10T15:29:23.206648Z,138207305,0,39934,1,71666,2,31997,2,70442
2010,2024-12-10T15:29:23.247350Z,138248007,0,39807,0,71381,2,31889,3,70421
2011,2024-12-10T15:29:23.366966Z,138367623,1,39365,1,70815,2,31675,2,70390
2012,2024-12-10T15:29:23.486578Z,138487235,0,38963,0,70403,3,31510,3,70338
2013,2024-12-10T15:29:23.506513Z,138507170,1,38911,1,70328,2,31440,2,70329
2014,2024-12-10T15:29:23.566319Z,138566976,1,38708,1,70034,3,31336,2,70300
2015,2024-12-10T15:29:23.606188Z,138606845,1,38601,1,69883,2,31305,2,70277
2016,2024-12-10T15:29:23.805548Z,138806205,0,38039,0,69182,2,31009,2,70184
2017,2024-12-10T15:29:23.865348Z,138866005,0,37887,0,68981,3,30910,2,70165
2018,2024-12-10T15:29:23.905220Z,138905877,0,37792,0,68872,2,30889,2,70155
2019,2024-12-10T15:29:23.925162Z,138925819,0,37737,0,68785,3,30841,2,70149
2020,2024-12-10T15:29:23.965029Z,138965686,0,37608,0,68649,2,30818,2,70143
2021,2024-12-10T15:29:23.984965Z,138985622,1,37567,1,68596,2,30775,2,70140
2022,2024-12-10T15:29:24.044775Z,139045432,1,37375,1,68444,2,30708,2,70135
2023,2024-12-10T15:29:24.084648Z,139085305,0,37280,0,68310,3,30684,3,70134
2024,2024-12-10T15:29:24.104585Z,139105242,0,37218,0,68204,2,30637,3,70130
2025,2024-12-10T15:29:24.144459Z,139145116,0,37074,0,68146,2,30614,2,70135
2026,2024-12-10T15:29:24.204269Z,139204926,0,36872,0,67882,2,30546,2,70135
2027,2024-12-10T15:29:24.224206Z,139224863,0,36829,0,67825,2,30503,2,70132
2028,2024-12-10T15:29:24.264079Z,139264736,0,36725,0,67683,2,30483,2,70129
2029,2024-12-10T15:29:24.303952Z,139304609,0,36607,0,67568,2,30426,2,70129
2031,2024-12-10T15:29:24.323889Z,139324546,1,36551,1,67524,2,30426,2,70130
2030,2024-12-10T15:29:24.324877Z,139325534,1,36551,0,67568,2,30426,2,70129
2032,2024-12-10T15:29:24.363763Z,139364420,1,36442,1,67370,2,30386,2,70132
2033,2024-12-10T15:29:24.383700Z,139384357,1,36382,1,67351,3,30370,3,70133
2034,2024-12-10T15:29:24.423574Z,139424231,1,36277,1,67224,3,30335,3,70136
2035,2024-12-10T15:29:24.436880Z,139437537,0,36225,1,67224,3,30317,3,70136
2036,2024-12-10T15:29:24.443511Z,139444168,0,36225,1,67224,3,30317,3,70137
2037,2024-12-10T15:29:24.603011Z,139603668,0,35819,0,66781,2,30175,2,70129
2038,2024-12-10T15:29:24.715951Z,139716608,1,35534,0,66935,2,30086,3,70139
2039,2024-12-10T15:29:24.722633Z,139723290,1,35534,0,66935,2,30086,2,70135
2040,2024-12-10T15:29:24.842253Z,139842910,1,35346,1,66306,2,30022,2,70132
2041,2024-12-10T15:29:24.955176Z,139955833,1,35236,0,66226,3,29984,3,70135
2042,2024-12-10T15:29:24.961873Z,139962530,1,35236,0,66226,3,29984,3,70130
2043,2024-12-10T15:29:25.074791Z,140075448,1,35097,1,66107,2,29950,2,70138
2044,2024-12-10T15:29:25.081496Z,140082153,1,35097,1,66107,2,29950,2,70143
2045,2024-12-10T15:29:25.174468Z,140175125,0,34903,0,65955,3,29906,2,70167
2046,2024-12-10T15:29:25.300804Z,140301461,1,34599,1,65666,2,29846,2,70201
2047,2024-12-10T15:29:25.360615Z,140361272,1,34492,1,65550,2,29812,2,70201
2048,2024-12-10T15:29:25.799273Z,140799930,0,33816,0,65266,2,29806,3,70458
2049,2024-12-10T15:29:25.819213Z,140819870,1,33773,1,65272,2,29816,2,70475
2050,2024-12-10T15:29:25.879035Z,140879692,1,33727,1,65301,2,29852,2,70544
2051,2024-12-10T15:29:26.098379Z,141099036,1,33642,1,65476,2,29981,2,70779
2052,2024-12-10T15:29:26.118318Z,141118975,0,33643,0,65513,3,30008,2,70795
2053,2024-12-10T15:29:26.142442Z,141143099,1,33649,0,65513,3,30008,2,70795
2054,2024-12-10T15:29:26.158197Z,141158854,1,33649,1,65537,3,30019,3,70822
2055,2024-12-10T15:29:26.178135Z,141178792,0,33642,0,65564,2,30038,2,70833
2056,2024-12-10T15:29:26.202377Z,141203034,0,33643,0,65564,2,30038,2,70833
2057,2024-12-10T15:29:26.237951Z,141238608,0,33644,0,65629,2,30063,2,70865
2058,2024-12-10T15:29:26.277827Z,141278484,0,33643,0,65626,2,30068,2,70882
2059,2024-12-10T15:29:26.297765Z,141298422,1,33659,1,65675,2,30079,3,70888
2060,2024-12-10T15:29:26.337641Z,141338298,0,33666,1,65654,2,30086,2,70901
2061,2024-12-10T15:29:26.397456Z,141398113,1,33684,1,65676,2,30108,2,70926
2062,2024-12-10T15:29:26.417394Z,141418051,1,33692,1,65760,3,30127,2,70934
2063,2024-12-10T15:29:26.457271Z,141457928,1,33721,1,65774,2,30138,2,70957
2064,2024-12-10T15:29:26.477210Z,141477867,0,33728,0,65832,2,30161,3,70969
2065,2024-12-10T15:29:26.517087Z,141517744,0,33750,1,65847,3,30177,3,70990
2066,2024-12-10T15:29:26.537025Z,141537682,0,33764,0,65908,2,30200,2,71000
2067,2024-12-10T15:29:26.576903Z,141577560,1,33798,0,65931,2,30213,2,71020
2068,2024-12-10T15:29:26.596841Z,141597498,0,33806,0,65995,3,30240,3,71028
2069,2024-12-10T15:29:26.636711Z,141637368,0,33825,0,66019,2,30252,2,71048
2070,2024-12-10T15:29:26.696526Z,141697183,0,33892,0,66108,3,30290,3,71074
2071,2024-12-10T15:29:26.756340Z,141756997,0,33986,0,66236,3,30334,3,71096
2072,2024-12-10T15:29:26.776278Z,141776935,1,34007,1,66285,3,30360,3,71105
2073,2024-12-10T15:29:26.816155Z,141816812,0,34050,1,66305,3,30377,3,71123
2074,2024-12-10T15:29:26.836093Z,141836750,1,34076,1,66340,2,30408,2,71134
2075,2024-12-10T15:29:26.875971Z,141876628,0,34106,0,66417,2,30421,2,71155
2076,2024-12-10T15:29:26.895909Z,141896566,0,34134,0,66478,2,30454,2,71168
2077,2024-12-10T15:29:26.935787Z,141936444,1,34161,0,66507,2,30468,2,71191
2078,2024-12-10T15:29:26.955733Z,141956390,1,34174,1,66562,2,30493,2,71204
2079,2024-12-10T15:29:26.995603Z,141996260,0,34187,0,66579,2,30505,2,71222
2080,2024-12-10T15:29:27.015541Z,142016198,0,34216,0,66638,2,30530,2,71233
2081,2024-12-10T15:29:27.055418Z,142056075,0,34237,0,66671,2,30540,2,71250
2082,2024-12-10T15:29:27.095294Z,142095951,0,34251,0,66712,2,30558,2,71262
2083,2024-12-10T15:29:27.115232Z,142115889,1,34277,1,66735,2,30570,2,71270
2084,2024-12-10T15:29:27.155107Z,142155764,0,34286,0,66732,2,30591,2,71283
2085,2024-12-10T15:29:27.175045Z,142175702,0,34327,0,66749,3,30602,3,71288
2086,2024-12-10T15:29:27.214921Z,142215578,0,34344,0,66754,2,30626,2,71302
2087,2024-12-10T15:29:27.234859Z,142235516,0,34394,0,66861,3,30638,3,71310
2088,2024-12-10T15:29:27.254797Z,142255454,0,34413,0,66932,3,30661,2,71316
2089,2024-12-10T15:29:27.334549Z,142335206,1,34503,1,67040,2,30713,3,71342
2090,2024-12-10T15:29:27.434240Z,142434897,1,34586,1,67156,2,30773,2,71390
2091,2024-12-10T15:29:27.513994Z,142514651,0,34688,0,67666,3,30835,3,71425
2092,2024-12-10T15:29:27.613684Z,142614341,0,34799,0,67437,3,30910,3,71466
2093,2024-12-10T15:29:27.621058Z,142621715,1,34828,0,67437,3,30910,3,71466
2094,2024-12-10T15:29:27.626864Z,142627521,1,34828,0,67437,2,30922,3,71466
2095,2024-12-10T15:29:27.673497Z,142674154,0,34872,0,67566,2,30946,2,71482
2096,2024-12-10T15:29:27.681004Z,142681661,1,34893,0,67566,2,30946,2,71482
2097,2024-12-10T15:29:27.733310Z,142733967,1,34925,1,67664,2,30977,2,71497
2098,2024-12-10T15:29:27.740950Z,142741607,0,34947,1,67664,2,30977,2,71497
2099,2024-12-10T15:29:27.840858Z,142841515,1,35045,0,67666,2,31027,2,71514
2101,2024-12-10T15:29:27.846194Z,142846851,1,35045,1,67769,3,31039,2,71514
2100,2024-12-10T15:29:27.846306Z,142846963,1,35045,1,67769,2,31027,2,71514
2102,2024-12-10T15:29:27.852935Z,142853592,1,35045,1,67769,3,31039,3,71519
2103,2024-12-10T15:29:27.860838Z,142861495,0,35050,1,67769,3,31039,3,71519
2104,2024-12-10T15:29:27.912747Z,142913404,0,35114,0,67806,3,31070,3,71529
2105,2024-12-10T15:29:27.920789Z,142921446,0,35137,0,67806,3,31070,3,71529
2106,2024-12-10T15:29:27.952628Z,142953285,1,35174,1,67981,2,31109,3,71537
2107,2024-12-10T15:29:27.992504Z,142993161,0,35192,0,67978,2,31135,3,71549
2108,2024-12-10T15:29:28.012441Z,143013098,1,35238,1,67984,3,31149,2,71552
2109,2024-12-10T15:29:28.132067Z,143132724,1,35430,1,68198,3,31236,2,71588
2110,2024-12-10T15:29:28.191881Z,143192538,1,35503,1,68311,3,31276,3,71607
2111,2024-12-10T15:29:28.371321Z,143371978,0,35698,0,68543,3,31389,3,71658
2112,2024-12-10T15:29:28.411197Z,143411854,1,35708,1,68666,2,31414,2,71669
2113,2024-12-10T15:29:28.431134Z,143431791,1,35743,0,69076,3,31427,3,71674
2114,2024-12-10T15:29:28.490947Z,143491604,0,35832,1,68739,3,31463,3,71688
2115,2024-12-10T15:29:28.530823Z,143531480,0,35887,0,68857,3,31489,3,71700
2116,2024-12-10T15:29:28.550761Z,143551418,1,35918,1,68880,2,31516,2,71707
2117,2024-12-10T15:29:28.590637Z,143591294,0,35948,0,68925,2,31527,2,71719
2118,2024-12-10T15:29:28.610574Z,143611231,1,35985,1,68948,2,31557,2,71724
2119,2024-12-10T15:29:28.650449Z,143651106,1,35994,1,69019,2,31572,2,71738
2120,2024-12-10T15:29:28.670387Z,143671044,0,36080,0,69042,2,31608,2,71747
2121,2024-12-10T15:29:28.710264Z,143710921,0,36110,0,69042,2,31622,2,71763
2122,2024-12-10T15:29:28.730202Z,143730859,0,36160,0,69185,2,31653,2,71771
2123,2024-12-10T15:29:28.770078Z,143770735,1,36185,0,69185,2,31667,2,71780
2124,2024-12-10T15:29:28.909644Z,143910301,0,36325,0,69522,3,31793,3,71832
2125,2024-12-10T15:29:28.949520Z,143950177,1,36422,1,69566,2,31813,2,71850
2126,2024-12-10T15:29:28.969459Z,143970116,1,36464,1,69621,2,31845,3,71858
2127,2024-12-10T15:29:29.009335Z,144009992,0,36483,0,69663,2,31860,2,71871
2128,2024-12-10T15:29:29.029273Z,144029930,0,36531,0,69728,3,31888,2,71879
2129,2024-12-10T15:29:29.069148Z,144069805,0,36565,0,69728,2,31905,2,71891
2130,2024-12-10T15:29:29.089086Z,144089743,0,36607,0,69744,3,31932,2,71898
2131,2024-12-10T15:29:29.128961Z,144129618,0,36631,0,69853,3,31946,3,71909
2132,2024-12-10T15:29:29.148899Z,144149556,1,36681,1,69913,2,31978,3,71916
2133,2024-12-10T15:29:29.188775Z,144189432,1,36703,1,69913,2,31991,2,71925
2134,2024-12-10T15:29:29.208712Z,144209369,0,36756,0,70326,2,32021,3,71932
2135,2024-12-10T15:29:29.248588Z,144249245,1,36772,1,70333,3,32030,3,71942
2136,2024-12-10T15:29:29.268526Z,144269183,1,36819,1,70066,3,32056,3,71948
2137,2024-12-10T15:29:29.308400Z,144309057,1,36843,1,70088,3,32068,3,71955
2138,2024-12-10T15:29:29.348269Z,144348926,1,36860,1,70110,2,32085,2,71965
2140,2024-12-10T15:29:29.361568Z,144362225,0,36872,0,70099,2,32094,2,71965
2139,2024-12-10T15:29:29.365065Z,144365722,0,36872,0,70099,2,32085,2,71965
2141,2024-12-10T15:29:29.368207Z,144368864,0,36872,0,70099,2,32094,2,71969
2142,2024-12-10T15:29:29.408082Z,144408739,0,36898,0,70165,2,32116,2,71979
2143,2024-12-10T15:29:29.419474Z,144420131,1,36899,0,70165,2,32116,2,71979
2144,2024-12-10T15:29:29.421383Z,144422040,1,36899,0,70165,3,32127,2,71979
2145,2024-12-10T15:29:29.428019Z,144428676,1,36899,0,70165,3,32127,3,71983
2146,2024-12-10T15:29:29.467895Z,144468552,0,36977,0,70256,3,32153,3,71993
2147,2024-12-10T15:29:29.547645Z,144548302,1,37054,1,70399,3,32201,3,72010
2148,2024-12-10T15:29:29.587520Z,144588177,1,37086,1,70423,2,32225,2,72021
2149,2024-12-10T15:29:29.607457Z,144608114,0,37111,1,70444,2,32234,2,72025
2150,2024-12-10T15:29:29.647339Z,144647996,1,37138,1,70494,2,32255,2,72036
2151,2024-12-10T15:29:29.667277Z,144667934,0,37172,1,70518,2,32266,2,72040
2152,2024-12-10T15:29:29.766965Z,144767622,0,37239,0,70624,3,32323,3,72065
2153,2024-12-10T15:29:29.786903Z,144787560,0,37272,1,70637,2,32337,2,72070
2154,2024-12-10T15:29:29.826778Z,144827435,1,37238,1,70707,2,32359,2,72076
2155,2024-12-10T15:29:29.886585Z,144887242,0,37361,0,70796,3,32400,3,72098
2156,2024-12-10T15:29:29.906529Z,144907186,0,37404,0,70824,2,32417,2,72105
2157,2024-12-10T15:29:29.946399Z,144947056,0,37416,0,70880,2,32451,2,72118
2158,2024-12-10T15:29:29.966337Z,144966994,0,37466,0,70922,2,32466,2,72124
2159,2024-12-10T15:29:30.006212Z,145006869,0,37469,0,70993,2,32497,2,72136
2160,2024-12-10T15:29:30.018926Z,145019583,0,37479,0,70993,2,32497,2,72136
2162,2024-12-10T15:29:30.019545Z,145020202,0,37479,0,71037,3,32514,2,72136
2161,2024-12-10T15:29:30.024513Z,145025170,0,37479,0,71037,2,32497,2,72136
2163,2024-12-10T15:29:30.026150Z,145026807,0,37479,0,71037,3,32514,3,72144
2164,2024-12-10T15:29:30.066025Z,145066682,0,37575,0,71077,2,32544,2,72151
2165,2024-12-10T15:29:30.078886Z,145079543,0,37619,0,71077,2,32544,2,72151
2166,2024-12-10T15:29:30.079362Z,145080019,0,37619,0,71103,2,32555,2,72151
2167,2024-12-10T15:29:30.085962Z,145086619,0,37619,0,71103,2,32555,2,72157
2168,2024-12-10T15:29:30.125838Z,145126495,0,37624,0,71152,2,32581,2,72168
2169,2024-12-10T15:29:30.138826Z,145139483,0,37647,0,71152,2,32581,2,72168
2170,2024-12-10T15:29:30.139180Z,145139837,0,37647,0,71174,3,32595,2,72168
2171,2024-12-10T15:29:30.145776Z,145146433,0,37647,0,71174,3,32595,3,72172
2172,2024-12-10T15:29:30.158805Z,145159462,0,37654,0,71174,3,32595,3,72172
2173,2024-12-10T15:29:30.205590Z,145206247,0,37689,1,71278,3,32636,3,72193
2174,2024-12-10T15:29:30.245466Z,145246123,0,37773,0,71285,2,32668,2,72204
2175,2024-12-10T15:29:30.258720Z,145259377,1,37781,0,71285,2,32668,2,72204
2176,2024-12-10T15:29:30.258816Z,145259473,1,37781,1,71356,3,32685,2,72204
2177,2024-12-10T15:29:30.265403Z,145266060,1,37781,1,71356,3,32685,3,72211
2178,2024-12-10T15:29:30.365093Z,145365750,1,37940,1,71493,2,32777,2,72248
2179,2024-12-10T15:29:30.424907Z,145425564,0,38041,0,71674,2,32834,2,72271
2180,2024-12-10T15:29:30.444845Z,145445502,0,38098,0,71718,3,32872,3,72276
2181,2024-12-10T15:29:30.504659Z,145505316,0,38181,0,71780,2,32925,3,72294
2182,2024-12-10T15:29:30.544534Z,145545191,1,38206,1,71851,2,32942,2,72309
2183,2024-12-10T15:29:30.564472Z,145565129,0,38246,1,71905,2,32971,3,72312
2184,2024-12-10T15:29:30.624286Z,145624943,1,38320,0,71943,3,33018,3,72331
2185,2024-12-10T15:29:30.664160Z,145664817,0,38338,0,72024,3,33030,3,72340
2186,2024-12-10T15:29:30.684098Z,145684755,0,38380,0,72048,3,33061,3,72347
2187,2024-12-10T15:29:30.803725Z,145804382,0,38518,1,72235,2,33151,3,72380
2188,2024-12-10T15:29:30.843600Z,145844257,0,38544,0,72281,3,33167,3,72389
2189,2024-12-10T15:29:30.903412Z,145904069,1,38604,1,72359,3,33207,3,72398
2190,2024-12-10T15:29:31.102796Z,146103453,0,38841,0,72695,3,33386,3,72455
2191,2024-12-10T15:29:31.162612Z,146163269,0,38936,0,72696,3,33441,3,72484
2192,2024-12-10T15:29:31.202488Z,146203145,1,38961,1,72852,3,33462,3,72501
2193,2024-12-10T15:29:31.222425Z,146223082,1,39015,1,72907,3,33504,3,72509
2194,2024-12-10T15:29:31.322118Z,146322775,1,39094,1,73068,3,33591,3,72558
2195,2024-12-10T15:29:31.342056Z,146342713,0,39177,1,73082,3,33630,3,72566
2196,2024-12-10T15:29:31.381932Z,146382589,0,39210,0,73205,2,33649,2,72579
2197,2024-12-10T15:29:31.401869Z,146402526,1,39261,0,73239,3,33685,3,72585
2198,2024-12-10T15:29:31.441744Z,146442401,1,39287,1,73306,3,33704,3,72594
2199,2024-12-10T15:29:31.461683Z,146462340,1,39328,0,73322,2,33740,3,72602
2200,2024-12-10T15:29:31.501559Z,146502216,0,39354,0,73367,3,33757,3,72618
2201,2024-12-10T15:29:31.521497Z,146522154,1,39399,1,73429,3,33795,2,72624
2202,2024-12-10T15:29:31.561374Z,146562031,1,39426,1,73503,3,33812,3,72642
2203,2024-12-10T15:29:32.033461Z,147034118,1,40047,1,74294,2,34305,2,72834
2204,2024-12-10T15:29:32.039890Z,147040547,1,40047,1,74294,2,34305,2,72839
2205,2024-12-10T15:29:32.099705Z,147100362,0,40119,0,74427,2,34373,2,72870
2206,2024-12-10T15:29:32.212934Z,147213591,1,40297,1,74655,2,34531,2,72923
2207,2024-12-10T15:29:32.219337Z,147219994,1,40297,1,74655,2,34531,2,72936
2208,2024-12-10T15:29:32.259215Z,147259872,0,40352,1,74700,3,34582,3,72963
2209,2024-12-10T15:29:32.378846Z,147379503,0,40510,1,74925,3,34727,3,73025
2210,2024-12-10T15:29:32.392403Z,147393060,1,40526,1,74993,2,34748,3,73025
2211,2024-12-10T15:29:32.398785Z,147399442,1,40526,1,74993,2,34748,2,73037
2212,2024-12-10T15:29:32.438661Z,147439318,0,40576,1,75020,2,34790,2,73050
2213,2024-12-10T15:29:32.452224Z,147452881,1,40595,1,75076,3,34810,2,73050
2214,2024-12-10T15:29:32.518414Z,147519071,0,40658,0,75158,2,34893,3,73087
2215,2024-12-10T15:29:32.558286Z,147558943,0,40703,1,75237,2,34918,2,73111
2216,2024-12-10T15:29:32.562496Z,147563153,1,40730,0,75273,2,34918,2,73111
2217,2024-12-10T15:29:32.618102Z,147618759,1,40783,0,75348,3,34998,3,73145
2218,2024-12-10T15:29:32.631691Z,147632348,1,40818,1,75411,2,35024,3,73145
2219,2024-12-10T15:29:32.638041Z,147638698,1,40818,1,75411,2,35024,2,73158
2220,2024-12-10T15:29:32.677918Z,147678575,1,40879,0,75433,2,35081,2,73180
2221,2024-12-10T15:29:32.691516Z,147692173,1,40911,1,75566,2,35110,2,73180
2222,2024-12-10T15:29:32.697857Z,147698514,1,40911,1,75566,2,35110,2,73194
2223,2024-12-10T15:29:32.757672Z,147758329,0,41000,0,75653,2,35192,2,73224
2224,2024-12-10T15:29:32.777611Z,147778268,1,41054,0,75692,2,35244,3,73237
2225,2024-12-10T15:29:32.817488Z,147818145,0,41076,0,75785,2,35266,2,73255
2226,2024-12-10T15:29:32.857365Z,147858022,0,41126,1,75806,2,35312,2,73277
2227,2024-12-10T15:29:32.937121Z,147937778,0,41213,0,75907,3,35408,3,73326
2228,2024-12-10T15:29:32.976999Z,147977656,0,41249,0,75956,2,35459,2,73352
2229,2024-12-10T15:29:33.036815Z,148037472,1,41324,0,76107,2,35537,2,73390
2230,2024-12-10T15:29:33.056754Z,148057411,0,41344,0,76163,2,35598,2,73404
2231,2024-12-10T15:29:33.096632Z,148097289,0,41397,0,76267,2,35624,2,73427
2232,2024-12-10T15:29:33.116570Z,148117227,0,41418,0,76316,2,35675,2,73437
2233,2024-12-10T15:29:33.156448Z,148157105,0,41465,0,76371,2,35701,2,73461
2234,2024-12-10T15:29:33.176387Z,148177044,1,41485,1,76408,2,35747,3,73475
2235,2024-12-10T15:29:33.216265Z,148216922,1,41518,1,76485,3,35770,3,73502
2236,2024-12-10T15:29:33.236204Z,148236861,1,41538,1,76510,3,35817,2,73511
2237,2024-12-10T15:29:33.296026Z,148296683,0,41588,0,76554,3,35892,2,73547
2238,2024-12-10T15:29:33.335904Z,148336561,0,41638,0,76674,2,35918,2,73571
2239,2024-12-10T15:29:33.355843Z,148356500,0,41659,0,76706,2,35969,2,73588
2240,2024-12-10T15:29:33.395721Z,148396378,1,41707,1,76777,2,35998,2,73616
2241,2024-12-10T15:29:33.415654Z,148416311,0,41730,0,76808,2,36051,2,73626
2242,2024-12-10T15:29:33.455538Z,148456195,0,41779,0,76881,3,36079,3,73653
2243,2024-12-10T15:29:33.475477Z,148476134,1,41799,1,76907,2,36135,2,73665
2244,2024-12-10T15:29:33.515355Z,148516012,1,41846,1,76994,2,36162,2,73688
2245,2024-12-10T15:29:33.535294Z,148535951,1,41878,1,77030,2,36219,3,73700
2246,2024-12-10T15:29:33.575171Z,148575828,1,41928,1,77093,3,36244,3,73727
2247,2024-12-10T15:29:33.595110Z,148595767,1,41957,1,77140,3,36304,3,73737
