,timestamp,db_time,lha_poly_0,lha_count_0,lha_poly_1,lha_count_1,lhb_poly_0,lhb_count_0,lhb_poly_1,lhb_count_1
4505,2024-12-10T16:00:00.717035Z,422470556,1,31713,1,78101,2,44747,2,87099
4506,2024-12-10T16:00:00.756911Z,422510432,1,31725,1,78158,2,44831,2,87152
4507,2024-12-10T16:00:00.776858Z,422530379,0,31739,1,78183,3,44868,3,87176
4508,2024-12-10T16:00:00.816733Z,422570254,0,31746,0,78232,2,44941,2,87224
4509,2024-12-10T16:00:00.836680Z,422590201,0,31763,0,78279,2,44979,2,87248
4510,2024-12-10T16:00:00.856621Z,422610142,0,31780,1,78298,3,45048,3,87272
4511,2024-12-10T16:00:00.976264Z,422729785,0,31795,0,78391,2,45201,2,87398
4512,2024-12-10T16:00:00.996197Z,422749718,1,31805,1,78427,2,45259,3,87418
4513,2024-12-10T16:00:01.095903Z,422849424,0,31826,1,78490,2,45391,2,87508
4514,2024-12-10T16:00:01.155717Z,422909238,0,31842,0,78543,2,45481,2,87567
4515,2024-12-10T16:00:01.195604Z,422949125,0,31846,0,78579,3,45510,3,87610
4516,2024-12-10T16:00:01.215538Z,422969059,0,31857,0,78596,2,45578,3,87633
4517,2024-12-10T16:00:01.235485Z,422989006,0,31858,0,78633,2,45612,2,87657
4518,2024-12-10T16:00:01.275360Z,423028881,0,31866,0,78670,2,45676,2,87705
4519,2024-12-10T16:00:01.315248Z,423068769,0,31868,0,78688,2,45711,2,87752
4520,2024-12-10T16:00:01.335182Z,423088703,1,31880,1,78722,2,45778,2,87777
4521,2024-12-10T16:00:01.454823Z,423208344,0,31883,0,78793,2,45939,3,87899
4522,2024-12-10T16:00:01.494703Z,423248224,0,31881,0,78803,3,45959,3,87933
4523,2024-12-10T16:00:01.534581Z,423288102,1,31878,1,78816,3,45990,3,87958
4524,2024-12-10T16:00:01.554519Z,423308040,1,31875,0,78821,3,46007,3,87971
4525,2024-12-10T16:00:01.674150Z,423427671,1,31876,1,78856,2,46084,2,88030
4526,2024-12-10T16:00:01.694089Z,423447610,1,31879,1,78868,2,46110,2,88040
4527,2024-12-10T16:00:01.733966Z,423487487,1,31878,1,78873,3,46124,3,88061
4528,2024-12-10T16:00:01.773844Z,423527365,1,31881,1,78897,2,46176,2,88087
4529,2024-12-10T16:00:01.813722Z,423567243,1,31880,1,78897,3,46195,3,88115
4530,2024-12-10T16:00:01.833661Z,423587182,1,31883,0,78917,3,46232,2,88127
4531,2024-12-10T16:00:01.873539Z,423627060,1,31886,1,78923,3,46250,3,88154
4532,2024-12-10T16:00:02.132741Z,423886262,0,31900,0,79015,2,46402,2,88256
4533,2024-12-10T16:00:02.152677Z,423906198,0,31901,0,79015,2,46402,2,88256
4534,2024-12-10T16:00:02.172608Z,423926129,0,31901,0,79015,2,46402,2,88257
4535,2024-12-10T16:00:02.212481Z,423966002,0,31902,0,79015,3,46400,3,88255
4536,2024-12-10T16:00:02.252354Z,424005875,0,31904,0,79016,2,46399,2,88252
4537,2024-12-10T16:00:02.292228Z,424045749,0,31905,0,79017,3,46399,3,88252
4538,2024-12-10T16:00:02.305189Z,424058710,1,31905,1,79016,3,46398,3,88252
4539,2024-12-10T16:00:02.312164Z,424065685,1,31905,1,79016,3,46398,3,88250
4540,2024-12-10T16:00:02.391911Z,424145432,1,31917,0,79023,2,46393,2,88242
4541,2024-12-10T16:00:02.431783Z,424185304,0,31921,0,79026,2,46393,2,88239
4542,2024-12-10T16:00:02.451720Z,424205241,0,31930,1,79030,2,46394,3,88237
4543,2024-12-10T16:00:02.491593Z,424245114,0,31930,0,79034,2,46393,2,88236
4544,2024-12-10T16:00:02.531466Z,424284987,0,31938,0,79035,2,46392,2,88231
4545,2024-12-10T16:00:02.551402Z,424304923,0,31938,0,79040,3,46388,3,88227
4546,2024-12-10T16:00:02.591274Z,424344795,0,31949,0,79043,2,46385,2,88217
4547,2024-12-10T16:00:02.631147Z,424384668,1,31963,0,79049,3,46380,3,88206
4548,2024-12-10T16:00:02.671018Z,424424539,1,31967,1,79057,3,46373,3,88195
4549,2024-12-10T16:00:02.690954Z,424444475,0,31974,0,79060,2,46368,2,88188
4550,2024-12-10T16:00:02.730825Z,424484346,0,31982,0,79063,3,46362,3,88174
4551,2024-12-10T16:00:02.742121Z,424495642,1,31989,0,79063,3,46362,3,88174
4552,2024-12-10T16:00:02.743792Z,424497313,1,31989,1,79066,2,46356,3,88174
4553,2024-12-10T16:00:02.750760Z,424504281,1,31989,1,79066,2,46356,2,88168
4554,2024-12-10T16:00:02.810567Z,424564088,0,32018,0,79077,3,46338,3,88143
4555,2024-12-10T16:00:02.910244Z,424663765,0,32046,1,79090,2,46299,3,88104
4556,2024-12-10T16:00:02.930180Z,424683701,0,32049,0,79089,2,46299,2,88095
4557,2024-12-10T16:00:02.970051Z,424723572,0,32053,0,79089,2,46287,2,88081
4558,2024-12-10T16:00:02.989986Z,424743507,1,32063,1,79092,2,46282,2,88073
4559,2024-12-10T16:00:03.089662Z,424843183,1,32100,1,79109,2,46240,2,88022
4560,2024-12-10T16:00:03.129531Z,424883052,1,32116,1,79119,2,46231,2,87998
4561,2024-12-10T16:00:03.141715Z,424895236,1,32127,1,79119,2,46231,2,87998
4562,2024-12-10T16:00:03.142505Z,424896026,1,32127,1,79124,2,46220,2,87998
4563,2024-12-10T16:00:03.149473Z,424902994,1,32127,1,79124,2,46220,2,87986
4564,2024-12-10T16:00:03.189336Z,424942857,1,32143,1,79124,2,46200,2,87962
4565,2024-12-10T16:00:03.202311Z,424955832,0,32151,0,79130,2,46190,2,87962
4566,2024-12-10T16:00:03.242182Z,424995703,1,32168,1,79130,3,46170,2,87937
4567,2024-12-10T16:00:03.249141Z,425002662,1,32168,1,79130,3,46170,3,87927
4568,2024-12-10T16:00:03.262117Z,425015638,0,32177,0,79137,2,46164,3,87927
4569,2024-12-10T16:00:03.301988Z,425055509,1,32189,0,79135,2,46146,3,87905
4570,2024-12-10T16:00:03.308946Z,425062467,1,32189,0,79135,2,46146,2,87896
4571,2024-12-10T16:00:03.321923Z,425075444,1,32194,1,79134,2,46133,2,87896
4572,2024-12-10T16:00:03.361792Z,425115313,1,32193,1,79129,3,46111,2,87878
4573,2024-12-10T16:00:03.368752Z,425122273,1,32193,1,79129,3,46111,3,87868
4574,2024-12-10T16:00:03.381727Z,425135248,0,32190,0,79115,2,46097,3,87868
4575,2024-12-10T16:00:03.421597Z,425175118,1,32188,1,79103,2,46075,2,87851
4576,2024-12-10T16:00:03.428558Z,425182079,1,32188,1,79103,2,46075,2,87845
4577,2024-12-10T16:00:03.441403Z,425194924,1,32186,1,79103,2,46075,2,87845
4578,2024-12-10T16:00:03.441531Z,425195052,1,32186,1,79098,3,46064,2,87845
4579,2024-12-10T16:00:03.481401Z,425234922,0,32185,0,79085,2,46043,2,87830
4580,2024-12-10T16:00:03.548183Z,425301704,0,32176,1,79065,2,46000,2,87805
4581,2024-12-10T16:00:03.926963Z,425680484,0,32149,0,78989,2,45876,3,87718
4582,2024-12-10T16:00:04.026645Z,425780166,1,32130,0,78962,2,45845,2,87700
4583,2024-12-10T16:00:04.325691Z,426079212,1,32092,1,78891,3,45766,2,87667
4584,2024-12-10T16:00:04.385501Z,426139022,0,32092,1,78892,2,45766,3,87669
4585,2024-12-10T16:00:04.465249Z,426218770,1,32092,1,78891,2,45767,2,87668
4586,2024-12-10T16:00:04.505116Z,426258637,1,32091,1,78891,2,45767,2,87667
4587,2024-12-10T16:00:04.520229Z,426273750,1,32092,1,78891,2,45767,2,87667
4588,2024-12-10T16:00:04.525053Z,426278574,1,32092,1,78891,2,45766,2,87668
4589,2024-12-10T16:00:04.564932Z,426318453,1,32092,1,78891,2,45765,2,87666
4590,2024-12-10T16:00:04.580165Z,426333686,0,32092,1,78891,2,45765,2,87666
4591,2024-12-10T16:00:04.584863Z,426338384,0,32092,0,78892,2,45766,2,87666
4592,2024-12-10T16:00:04.624743Z,426378264,0,32092,0,78892,3,45767,3,87668
4593,2024-12-10T16:00:04.640101Z,426393622,1,32092,0,78892,3,45767,3,87668
4594,2024-12-10T16:00:04.644673Z,426398194,1,32092,1,78891,2,45767,3,87667
4595,2024-12-10T16:00:04.684547Z,426438068,1,32092,1,78891,2,45766,2,87669
4596,2024-12-10T16:00:04.700036Z,426453557,0,32091,1,78891,2,45766,2,87669
4597,2024-12-10T16:00:04.704484Z,426458005,0,32091,0,78891,3,45766,2,87667
4598,2024-12-10T16:00:04.744357Z,426497878,1,32091,1,78891,2,45767,2,87668
4599,2024-12-10T16:00:04.759972Z,426513493,0,32093,1,78891,2,45767,2,87668
4600,2024-12-10T16:00:04.764294Z,426517815,0,32093,0,78893,2,45767,2,87668
4601,2024-12-10T16:00:04.804168Z,426557689,1,32092,1,78891,2,45766,2,87666
4602,2024-12-10T16:00:04.819908Z,426573429,0,32092,1,78891,2,45766,2,87666
4603,2024-12-10T16:00:04.824104Z,426577625,0,32092,0,78891,2,45767,2,87666
4604,2024-12-10T16:00:04.863978Z,426617499,0,32092,0,78891,2,45766,2,87668
4605,2024-12-10T16:00:04.879844Z,426633365,0,32092,0,78891,2,45766,2,87668
4606,2024-12-10T16:00:04.883915Z,426637436,0,32092,0,78890,2,45767,3,87669
4607,2024-12-10T16:00:04.923789Z,426677310,0,32093,0,78892,2,45767,2,87669
4608,2024-12-10T16:00:04.939779Z,426693300,1,32092,0,78892,2,45767,2,87669
4609,2024-12-10T16:00:04.943726Z,426697247,1,32092,1,78892,3,45767,2,87669
4610,2024-12-10T16:00:04.983599Z,426737120,0,32093,0,78893,2,45767,2,87667
4611,2024-12-10T16:00:04.999715Z,426753236,1,32092,0,78893,2,45767,2,87667
4612,2024-12-10T16:00:05.003536Z,426757057,1,32092,1,78891,3,45766,2,87666
4613,2024-12-10T16:00:05.043409Z,426796930,0,32092,0,78892,2,45767,2,87668
4614,2024-12-10T16:00:05.063346Z,426816867,0,32091,0,78891,2,45768,3,87667
4615,2024-12-10T16:00:05.103220Z,426856741,0,32092,0,78891,3,45767,3,87668
4616,2024-12-10T16:00:05.123157Z,426876678,0,32092,1,78891,3,45767,2,87667
4617,2024-12-10T16:00:05.163030Z,426916551,0,32093,0,78892,2,45766,2,87667
4618,2024-12-10T16:00:05.182967Z,426936488,0,32093,0,78892,3,45766,3,87669
4619,2024-12-10T16:00:05.282658Z,427036179,1,32093,1,78892,2,45767,2,87669
4620,2024-12-10T16:00:05.302595Z,427056116,1,32092,1,78891,3,45767,3,87669
4621,2024-12-10T16:00:05.342468Z,427095989,1,32091,1,78891,3,45767,3,87668
4622,2024-12-10T16:00:05.362405Z,427115926,1,32091,1,78891,3,45766,2,87666
4623,2024-12-10T16:00:05.402278Z,427155799,0,32093,0,78893,2,45767,2,87668
4624,2024-12-10T16:00:05.422215Z,427175736,0,32093,0,78892,3,45767,2,87669
4625,2024-12-10T16:00:05.462089Z,427215610,0,32092,0,78893,2,45767,2,87668
4626,2024-12-10T16:00:05.482026Z,427235547,1,32092,0,78892,3,45768,3,87667
4627,2024-12-10T16:00:05.521899Z,427275420,0,32092,0,78891,2,45767,2,87668
4628,2024-12-10T16:00:05.541836Z,427295357,0,32092,0,78891,3,45765,3,87668
4629,2024-12-10T16:00:05.581709Z,427335230,1,32091,1,78890,3,45765,3,87666
4630,2024-12-10T16:00:05.601646Z,427355167,1,32091,0,78891,2,45766,3,87667
4631,2024-12-10T16:00:05.641520Z,427395041,1,32093,1,78891,3,45766,3,87667
4632,2024-12-10T16:00:05.661456Z,427414977,1,32093,0,78892,2,45767,2,87668
4633,2024-12-10T16:00:05.701330Z,427454851,1,32093,1,78891,2,45766,2,87668
4634,2024-12-10T16:00:05.721267Z,427474788,1,32091,0,78892,2,45766,2,87667
4635,2024-12-10T16:00:05.761141Z,427514662,0,32093,0,78891,2,45766,2,87668
4636,2024-12-10T16:00:05.820951Z,427574472,0,32092,0,78891,2,45765,2,87666
4637,2024-12-10T16:00:05.840888Z,427594409,0,32093,0,78889,2,45766,2,87666
4638,2024-12-10T16:00:05.880761Z,427634282,0,32092,0,78891,2,45766,2,87667
4639,2024-12-10T16:00:05.900698Z,427654219,1,32092,0,78891,2,45767,2,87666
4640,2024-12-10T16:00:05.940571Z,427694092,1,32093,1,78892,2,45767,2,87667
4641,2024-12-10T16:00:05.980445Z,427733966,1,32092,0,78892,3,45767,3,87668
4642,2024-12-10T16:00:06.000382Z,427753903,1,32093,1,78891,3,45767,3,87668
4643,2024-12-10T16:00:06.020319Z,427773840,1,32091,1,78891,3,45766,3,87667
4644,2024-12-10T16:00:06.060193Z,427813714,1,32091,1,78891,2,45766,2,87668
4645,2024-12-10T16:00:06.080130Z,427833651,1,32090,1,78890,2,45765,3,87666
4646,2024-12-10T16:00:06.239612Z,427993133,1,32102,1,78882,3,45732,3,87633
4647,2024-12-10T16:00:06.279483Z,428033004,1,32107,1,78879,2,45711,2,87616
4648,2024-12-10T16:00:06.299417Z,428052938,1,32110,1,78875,2,45699,2,87604
4649,2024-12-10T16:00:06.339287Z,428092808,1,32116,1,78872,2,45673,2,87579
4650,2024-12-10T16:00:06.359222Z,428112743,1,32122,1,78867,3,45663,3,87568
4651,2024-12-10T16:00:06.399090Z,428152611,0,32134,1,78864,3,45630,3,87536
4652,2024-12-10T16:00:06.419024Z,428172545,1,32140,1,78860,3,45612,3,87519
4653,2024-12-10T16:00:06.458891Z,428212412,1,32155,1,78857,2,45574,2,87481
4654,2024-12-10T16:00:06.478825Z,428232346,0,32160,0,78852,2,45551,2,87459
4655,2024-12-10T16:00:06.518691Z,428272212,1,32179,1,78849,2,45507,2,87414
4656,2024-12-10T16:00:06.538623Z,428292144,1,32192,1,78847,3,45484,3,87391
4657,2024-12-10T16:00:06.578488Z,428332009,1,32217,1,78847,3,45435,3,87339
4658,2024-12-10T16:00:06.598420Z,428351941,0,32232,0,78848,2,45410,2,87315
4659,2024-12-10T16:00:06.638285Z,428391806,0,32261,0,78847,2,45358,2,87258
4660,2024-12-10T16:00:06.658218Z,428411739,1,32278,1,78849,3,45308,3,87232
4661,2024-12-10T16:00:06.698082Z,428451603,1,32307,0,78852,2,45283,2,87176
4662,2024-12-10T16:00:06.718015Z,428471536,1,32322,1,78857,3,45230,2,87148
4663,2024-12-10T16:00:06.777816Z,428531337,1,32373,1,78859,2,45155,2,87060
4664,2024-12-10T16:00:06.837612Z,428591133,1,32425,1,78869,2,45074,2,86975
4665,2024-12-10T16:00:06.877476Z,428630997,0,32461,1,78871,3,45049,3,86916
4666,2024-12-10T16:00:06.997072Z,428750593,1,32561,0,78893,3,44921,3,86765
4667,2024-12-10T16:00:07.076806Z,428830327,0,32637,0,78931,2,44865,3,86681
4668,2024-12-10T16:00:07.116675Z,428870196,0,32665,1,78940,3,44857,3,86657
4669,2024-12-10T16:00:07.176477Z,428929998,0,32711,0,78963,2,44815,2,86608
4670,2024-12-10T16:00:07.196402Z,428949923,0,32732,0,78984,2,44780,2,86579
4671,2024-12-10T16:00:07.236274Z,428989795,0,32773,0,78987,2,44762,2,86528
4672,2024-12-10T16:00:07.256207Z,429009728,1,32792,1,79006,3,44726,3,86503
4673,2024-12-10T16:00:07.296073Z,429049594,0,32833,1,79018,3,44712,3,86458
4674,2024-12-10T16:00:07.355872Z,429109393,1,32899,1,79051,2,44672,2,86393
4675,2024-12-10T16:00:07.375806Z,429129327,1,32921,1,79073,3,44649,3,86370
4676,2024-12-10T16:00:07.475472Z,429228993,0,33022,1,79113,2,44595,2,86266
4677,2024-12-10T16:00:07.495406Z,429248927,0,33044,0,79135,2,44568,3,86246
4678,2024-12-10T16:00:07.614996Z,429368517,1,33166,1,79186,2,44467,3,86103
4679,2024-12-10T16:00:07.794383Z,429547904,1,33361,1,79254,3,44252,3,85836
4680,2024-12-10T16:00:07.913967Z,429667488,1,33513,1,79293,2,44068,3,85617
4681,2024-12-10T16:00:07.953829Z,429707350,0,33563,0,79297,3,44035,3,85543
4682,2024-12-10T16:00:07.973759Z,429727280,0,33588,0,79307,2,43979,3,85506
4683,2024-12-10T16:00:08.013621Z,429767142,0,33634,0,79314,3,43950,3,85435
4684,2024-12-10T16:00:08.073414Z,429826935,1,33704,0,79332,2,43864,2,85330
4685,2024-12-10T16:00:08.133209Z,429886730,0,33753,0,79345,2,43787,2,85243
4686,2024-12-10T16:00:08.193006Z,429946527,0,33818,0,79358,2,43714,2,85159
4687,2024-12-10T16:00:08.212939Z,429966460,0,33836,0,79366,3,43665,3,85134
4688,2024-12-10T16:00:08.312604Z,430066125,1,33940,1,79385,3,43572,3,84985
4689,2024-12-10T16:00:08.352468Z,430105989,1,33962,1,79396,3,43523,3,84927
4690,2024-12-10T16:00:08.365494Z,430119015,1,34000,0,79400,2,43497,3,84927
4691,2024-12-10T16:00:08.372400Z,430125921,1,34000,0,79400,2,43497,2,84898
4692,2024-12-10T16:00:08.412263Z,430165784,1,34021,1,79409,3,43443,3,84832
4693,2024-12-10T16:00:08.425291Z,430178812,0,34061,1,79411,2,43412,3,84832
4694,2024-12-10T16:00:08.432194Z,430185715,0,34061,1,79411,2,43412,2,84797
4695,2024-12-10T16:00:08.452126Z,430205647,0,34080,0,79417,3,43354,3,84769
4696,2024-12-10T16:00:08.491988Z,430245509,1,34117,1,79413,2,43325,2,84702
4697,2024-12-10T16:00:08.511919Z,430265440,1,34138,1,79418,3,43260,2,84666
4698,2024-12-10T16:00:08.551781Z,430305302,0,34176,1,79417,3,43228,3,84595
4699,2024-12-10T16:00:08.591643Z,430345164,1,34196,1,79416,2,43160,2,84525
4700,2024-12-10T16:00:08.604675Z,430358196,0,34229,0,79417,3,43129,2,84525
4701,2024-12-10T16:00:08.611575Z,430365096,0,34229,0,79417,3,43129,3,84493
4702,2024-12-10T16:00:08.664470Z,430417991,1,34280,1,79414,3,43039,3,84430
4703,2024-12-10T16:00:08.671370Z,430424891,1,34280,1,79414,3,43039,3,84402
4704,2024-12-10T16:00:08.711233Z,430464754,0,34292,0,79411,2,42983,2,84341
4705,2024-12-10T16:00:08.724266Z,430477787,1,34328,0,79411,2,42953,2,84341
4706,2024-12-10T16:00:08.731165Z,430484686,1,34328,0,79411,2,42953,2,84311
4707,2024-12-10T16:00:08.771027Z,430524548,1,34346,1,79411,3,42892,3,84242
4708,2024-12-10T16:00:08.784060Z,430537581,1,34384,0,79413,3,42858,3,84242
4709,2024-12-10T16:00:08.790958Z,430544479,1,34384,0,79413,3,42858,3,84206
4710,2024-12-10T16:00:08.830819Z,430584340,0,34410,0,79417,3,42794,3,84135
4711,2024-12-10T16:00:08.850750Z,430604271,0,34451,0,79419,3,42758,3,84100
4712,2024-12-10T16:00:08.890613Z,430644134,0,34471,0,79418,3,42693,3,84032
4713,2024-12-10T16:00:08.910544Z,430664065,1,34510,0,79418,2,42660,2,83998
4714,2024-12-10T16:00:08.930476Z,430683997,0,34524,0,79414,3,42601,3,83965
4715,2024-12-10T16:00:08.970338Z,430723859,1,34562,1,79411,2,42573,2,83898
4716,2024-12-10T16:00:09.030133Z,430783654,1,34606,1,79403,3,42452,3,83807
4717,2024-12-10T16:00:09.089929Z,430843450,1,34651,1,79388,2,42400,2,83722
4718,2024-12-10T16:00:09.129794Z,430883315,0,34663,0,79391,2,42334,2,83669
4719,2024-12-10T16:00:09.209524Z,430963045,0,34744,1,79394,3,42226,2,83565
4720,2024-12-10T16:00:09.249389Z,431002910,0,34757,0,79396,3,42211,3,83516
4721,2024-12-10T16:00:09.269322Z,431022843,0,34788,0,79397,3,42170,2,83492
4722,2024-12-10T16:00:09.329122Z,431082643,0,34829,0,79403,2,42106,2,83427
4723,2024-12-10T16:00:09.368986Z,431122507,1,34844,1,79405,3,42082,3,83374
4724,2024-12-10T16:00:09.388918Z,431142439,1,34875,0,79401,2,42032,3,83346
4725,2024-12-10T16:00:09.428782Z,431182303,0,34898,0,79415,3,42004,3,83285
4726,2024-12-10T16:00:09.667945Z,431421466,0,35131,0,79355,2,41539,2,82813
4727,2024-12-10T16:00:09.687875Z,431441396,0,35168,0,79344,3,41459,3,82775
4728,2024-12-10T16:00:09.727736Z,431481257,1,35189,1,79340,3,41424,3,82700
4729,2024-12-10T16:00:09.747661Z,431501182,0,35222,0,79340,3,41368,2,82670
4730,2024-12-10T16:00:09.787535Z,431541056,1,35237,1,79339,2,41347,2,82629
4731,2024-12-10T16:00:09.807471Z,431560992,0,35246,0,79341,3,41341,2,82625
4734,2024-12-10T16:00:09.907155Z,431660676,1,35245,0,79341,2,41340,2,82623
4735,2024-12-10T16:00:09.966966Z,431720487,0,35246,0,79341,2,41340,2,82623
4736,2024-12-10T16:00:09.986902Z,431740423,0,35247,0,79341,2,41341,2,82624
4737,2024-12-10T16:00:10.026776Z,431780297,0,35245,0,79340,3,41341,3,82625
4738,2024-12-10T16:00:10.106524Z,431860045,1,35244,1,79339,2,41340,2,82624
4739,2024-12-10T16:00:10.146397Z,431899918,0,35246,0,79341,2,41340,2,82623
4740,2024-12-10T16:00:10.166334Z,431919855,1,35246,1,79342,2,41339,2,82623
4741,2024-12-10T16:00:10.206207Z,431959728,1,35246,1,79342,2,41340,2,82623
4742,2024-12-10T16:00:10.226144Z,431979665,0,35246,0,79340,2,41339,2,82623
4743,2024-12-10T16:00:10.266017Z,432019538,0,35247,0,79341,2,41341,2,82624
4744,2024-12-10T16:00:10.285954Z,432039475,1,35246,1,79339,2,41341,3,82623
4745,2024-12-10T16:00:10.325828Z,432079349,0,35246,0,79340,3,41339,3,82622
4746,2024-12-10T16:00:10.345765Z,432099286,0,35246,0,79340,3,41339,2,82624
4747,2024-12-10T16:00:10.385638Z,432139159,0,35246,1,79339,3,41339,3,82622
4748,2024-12-10T16:00:10.405575Z,432159096,1,35246,1,79339,3,41339,2,82623
4749,2024-12-10T16:00:10.445449Z,432198970,1,35246,1,79339,2,41340,2,82623
4750,2024-12-10T16:00:10.505259Z,432258780,0,35246,1,79339,2,41341,2,82624
4751,2024-12-10T16:00:10.565069Z,432318590,1,35246,1,79339,3,41339,3,82622
4752,2024-12-10T16:00:10.704621Z,432458142,1,35246,1,79339,3,41340,3,82622
4753,2024-12-10T16:00:10.744495Z,432498016,0,35247,0,79341,2,41341,2,82624
4754,2024-12-10T16:00:10.764438Z,432517959,1,35245,1,79337,2,41340,3,82622
4755,2024-12-10T16:00:10.804304Z,432557825,1,35246,1,79339,2,41340,2,82623
4756,2024-12-10T16:00:10.844178Z,432597699,0,35247,0,79341,2,41341,2,82625
4758,2024-12-10T16:00:10.956926Z,432710447,0,35245,0,79340,2,41338,3,82623
4759,2024-12-10T16:00:10.963800Z,432717321,0,35245,0,79340,2,41338,2,82621
4760,2024-12-10T16:00:11.023609Z,432777130,0,35247,0,79340,2,41341,2,82623
4761,2024-12-10T16:00:11.083420Z,432836941,0,35247,0,79341,2,41341,2,82624
4762,2024-12-10T16:00:11.183104Z,432936625,0,35245,0,79341,3,41341,3,82623
4763,2024-12-10T16:00:11.203041Z,432956562,1,35246,0,79340,2,41341,2,82623
4764,2024-12-10T16:00:11.242915Z,432996436,1,35248,1,79339,2,41340,2,82623
4765,2024-12-10T16:00:11.555023Z,433308544,0,35247,0,79341,3,41339,3,82623
4766,2024-12-10T16:00:11.561903Z,433315424,0,35247,0,79341,3,41339,3,82622
4767,2024-12-10T16:00:13.298654Z,435052175,0,35895,0,79126,2,40094,3,81387
4768,2024-12-10T16:00:13.395861Z,435149382,1,36008,0,79161,2,39932,2,81217
4769,2024-12-10T16:00:13.455656Z,435209177,0,36066,1,79167,3,39843,3,81123
4770,2024-12-10T16:00:13.515443Z,435268964,1,36133,0,79164,2,39752,2,81024
4771,2024-12-10T16:00:13.694832Z,435448353,0,36339,1,79190,3,39490,2,80728
4772,2024-12-10T16:00:13.874208Z,435627729,1,36498,1,79166,2,39244,2,80437
4773,2024-12-10T16:00:14.033663Z,435787184,0,36661,0,79138,2,38987,3,80200
4774,2024-12-10T16:00:14.073527Z,435827048,0,36681,0,79133,2,38960,2,80141
4775,2024-12-10T16:00:14.133321Z,435886842,1,36743,1,79127,3,38872,3,80044
4776,2024-12-10T16:00:14.193115Z,435946636,1,36809,1,79127,2,38779,2,79945
4777,2024-12-10T16:00:14.312700Z,436066221,0,36956,0,79113,3,38571,3,79727
4778,2024-12-10T16:00:14.412356Z,436165877,0,37070,0,79107,3,38416,3,79561
4779,2024-12-10T16:00:14.432288Z,436185809,1,37088,1,79106,3,38389,3,79535
4780,2024-12-10T16:00:14.472156Z,436225677,1,37105,0,79105,3,38355,3,79504
4781,2024-12-10T16:00:14.531964Z,436285485,0,37116,0,79101,2,38334,2,79486
4782,2024-12-10T16:00:14.611711Z,436365232,0,37120,0,79103,2,38333,2,79485
4783,2024-12-10T16:00:14.651585Z,436405106,1,37121,0,79101,2,38334,2,79485
4784,2024-12-10T16:00:14.671522Z,436425043,0,37121,0,79104,2,38336,2,79487
4785,2024-12-10T16:00:14.711395Z,436464916,0,37120,0,79104,2,38336,2,79488
4786,2024-12-10T16:00:14.724474Z,436477995,0,37119,0,79104,2,38336,2,79488
4787,2024-12-10T16:00:14.731332Z,436484853,0,37119,0,79104,2,38336,2,79488
4788,2024-12-10T16:00:14.791143Z,436544664,1,37120,1,79103,2,38337,2,79489
4789,2024-12-10T16:00:14.910763Z,436664284,1,37119,1,79103,3,38337,3,79486
4790,2024-12-10T16:00:14.970574Z,436724095,1,37119,1,79102,2,38336,2,79488
4791,2024-12-10T16:00:15.090195Z,436843716,1,37120,0,79105,3,38337,3,79487
4792,2024-12-10T16:00:15.150005Z,436903526,1,37118,1,79103,3,38337,3,79487
4793,2024-12-10T16:00:15.349379Z,437102900,1,37120,1,79104,3,38337,2,79488
4794,2024-12-10T16:00:15.409190Z,437162711,1,37120,1,79102,2,38336,3,79487
4795,2024-12-10T16:00:15.748109Z,437501630,0,37122,0,79105,3,38338,3,79487
4796,2024-12-10T16:00:15.807920Z,437561441,1,37121,1,79102,3,38337,3,79486
4797,2024-12-10T16:00:15.867730Z,437621251,1,37120,1,79103,2,38337,2,79488
4798,2024-12-10T16:00:15.927541Z,437681062,0,37120,1,79101,2,38336,2,79486
4799,2024-12-10T16:00:15.935813Z,437689334,0,37120,0,79104,2,38336,2,79486
4800,2024-12-10T16:00:15.987351Z,437740872,0,37119,0,79104,2,38336,2,79486
4801,2024-12-10T16:00:16.067105Z,437820626,0,37120,0,79105,3,38339,2,79488
4802,2024-12-10T16:00:16.087041Z,437840562,1,37119,0,79103,3,38338,3,79489
4803,2024-12-10T16:00:16.146852Z,437900373,1,37121,1,79104,3,38337,3,79486
4804,2024-12-10T16:00:16.166782Z,437920303,0,37120,0,79104,2,38336,3,79486
4805,2024-12-10T16:00:16.226599Z,437980120,1,37120,1,79102,2,38336,3,79487
4806,2024-12-10T16:00:16.266472Z,438019993,1,37120,1,79104,3,38338,3,79486
4807,2024-12-10T16:00:16.306346Z,438059867,1,37116,0,79101,2,38336,2,79489
4808,2024-12-10T16:00:16.326283Z,438079804,0,37113,0,79096,3,38334,3,79488
4809,2024-12-10T16:00:16.366150Z,438119671,0,37106,0,79088,2,38332,2,79490
4810,2024-12-10T16:00:16.386087Z,438139608,1,37104,1,79085,3,38328,3,79491
4811,2024-12-10T16:00:16.425961Z,438179482,0,37102,0,79082,2,38328,2,79490
4812,2024-12-10T16:00:16.485771Z,438239292,0,37102,1,79082,2,38330,2,79491
4813,2024-12-10T16:00:16.505708Z,438259229,0,37100,0,79082,2,38331,3,79490
4814,2024-12-10T16:00:16.545582Z,438299103,0,37102,0,79081,3,38330,3,79493
4815,2024-12-10T16:00:16.565519Z,438319040,0,37100,0,79080,3,38330,3,79492
4816,2024-12-10T16:00:16.605393Z,438358914,1,37100,1,79079,3,38327,3,79491
