,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc
4,2,1,LHA,7.70824764244853,9.316761077916446,5.233063659622866,9.088647986606187,11.266935863904541,6.658852869443631,0.1960822041758162,0,0.11396957002639127,5,0.18131351012917324
5,2,1,LHA,7.468810818978914,8.400299968446264,3.844724243711348,8.33172800267535,9.286182748054749,4.100670496358502,0.23212250327137982,0,0.11396957002639127,6,0.15550793560093598
6,2,1,LHA,5.334617759601682,6.089327538277677,2.9362839146392523,5.778956976183499,6.512894856628689,3.003573818124086,0.21538896119346734,0,0.11396957002639127,7,0.09389228472164692
7,2,1,LHA,11.45846979729484,13.126093180329987,6.402951825774366,13.096439925347802,15.12540982822842,7.5671185899009785,0.2399720064282876,0,0.11396957002639127,8,0.0996919702442314
8,2,1,LHA,10.159624114818943,11.341753735247472,5.041568767416487,11.221664887475052,12.434693216137648,5.356849123567803,0.24561995085511426,0,0.11396957002639127,9,0.08689708645523127
9,2,1,LHA,52.0167976763152,59.11092219192748,28.077640247737946,56.98695234275492,63.86297029019548,28.826484991600516,0.5148286983795656,1,0.15338822164810487,2,0.1880207624155663
10,2,1,LHA,25.1520269795482,29.54674699272431,15.504379918982325,29.873367182811762,35.62752713229117,19.413980084543418,0.41700398042220305,1,0.15338822164810487,3,0.1806444664041759
11,2,1,LHA,37.55457162243783,44.38422536762149,23.656153781606218,45.02009855087119,54.03152034572573,29.876343774639135,0.45947689873118885,1,0.15338822164810487,4,0.0371828397862812
12,2,1,LHA,20.870724689471363,24.4942406475875,12.821102754374055,23.69864789763467,26.967339003153317,12.869011645613266,0.33115151333525106,1,0.15338822164810487,5,0.18131351012917324
13,2,1,LHA,21.399094016129478,25.12117846865718,13.15873789323949,25.10320271176678,29.456286430393057,15.411100670662796,0.3646302365593306,1,0.15338822164810487,6,0.15550793560093598
14,2,1,LHA,22.196967153435235,26.086270791794945,13.703582488246328,26.572312330909515,31.6304166526476,17.157956609360006,0.38810617240217504,1,0.15338822164810487,7,0.09389228472164692
15,2,1,LHA,19.424659239933185,22.26000553495051,10.871543580766513,22.12298154501249,25.623254091657913,12.927677200669132,0.39887823331338085,1,0.15338822164810487,8,0.0996919702442314
16,2,1,LHA,15.907208525595868,18.49145814450625,9.428400778140302,18.681805757891237,21.978362516791726,11.577501999306126,0.3803227658608853,1,0.15338822164810487,9,0.08689708645523127
17,2,1,LHA,40.68965936936122,48.91060719867264,27.140359558196767,46.63276064294493,57.850655909341135,34.235712698274476,0.45212655146350383,2,0.1880207624155663,3,0.1806444664041759
18,2,1,LHA,18.33492641067834,20.53284521741155,9.242738027077811,20.25692663232621,22.349910554094887,9.443274071453992,0.309774264380393,2,0.1880207624155663,4,0.0371828397862812
19,2,1,LHA,11.36366647880081,13.226710726103159,6.768527224632484,13.218721793194355,15.631983774873156,8.344118341204545,0.2545394992092289,2,0.1880207624155663,5,0.18131351012917324
20,2,1,LHA,5.135996580242551,6.1356750978363825,3.356791330116648,5.772319291818472,6.99157619199101,3.9449293582668634,0.17073865119957846,2,0.1880207624155663,6,0.15550793560093598
21,2,1,LHA,6.15703621547776,7.435653177404279,4.168913913231796,6.9047894495494395,8.793176701857124,5.4446156124628,0.19906623677336363,2,0.1880207624155663,7,0.09389228472164692
22,2,1,LHA,12.02992850995019,13.655405226588147,6.461494559915568,13.593337396046973,15.476481919899378,7.398829032637746,0.25530397423726225,2,0.1880207624155663,8,0.0996919702442314
23,2,1,LHA,8.09253192145297,9.068367397434983,4.092213869670843,8.921981294675179,9.947747726132826,4.399537998500185,0.19657650559209033,2,0.1880207624155663,9,0.08689708645523127
24,2,1,LHA,25.364873807897556,29.874771957954213,15.78369970093197,30.49553700106879,36.419678759147594,19.910178902660594,0.39209888669441084,3,0.1806444664041759,4,0.0371828397862812
