,num_circles,experiment_number,LH,mae_all,rms_all,std_all,mae_experiment,rms_experiment,std_experiment,estimated_ecc,circle_0_index,circle_0_ecc,circle_1_index,circle_1_ecc,max_mocap_ecc
52,2,1,LHB,7.615815612332232,8.749300486860026,4.306925999866461,8.313135046808645,9.460245200369465,4.515310060741711,0.2758975034258741,0,0.1371006119216228,8,0.12804699152131954,0.1371006119216228
53,2,1,LHB,11.166462856011673,12.343196625155343,5.259715791994646,12.270970019029138,13.373797004831818,5.318058021358607,0.29895405067009834,0,0.1371006119216228,9,0.1367361790349284,0.1371006119216228
54,2,1,LHB,49.58264823684169,56.06094243833017,26.160853596459507,54.38517442220796,60.73933875219141,27.046627795706417,0.5064799683773087,1,0.07806846951218799,2,0.069871447333609,0.07806846951218799
55,2,1,LHB,16.657390660096297,19.571511631145714,10.274989242087246,19.433975947669474,23.29716812293844,12.848292548578728,0.293586584975298,1,0.07806846951218799,3,0.17898851763208623,0.17898851763208623
56,2,1,LHB,25.9870248378246,29.19173077598889,13.297807555236483,29.502102803099305,33.14642125503986,15.109969298841026,0.38767760732795037,1,0.07806846951218799,4,0.06536005514834138,0.07806846951218799
57,2,1,LHB,12.972500824341552,14.48748395719744,6.449915795769041,14.00593702811062,15.223394247066791,5.965355007560409,0.3377238650026354,1,0.07806846951218799,5,0.12923694295775529,0.12923694295775529
58,2,1,LHB,17.853200033146347,19.75831705728441,8.464888747800474,19.515474386285362,21.127727113123704,8.094881867258001,0.3616522924044071,1,0.07806846951218799,6,0.07027940932299263,0.07806846951218799
59,2,1,LHB,14.558721443653567,16.104626287695368,6.88495590344851,16.336156979598872,18.002748711868097,7.564980920040143,0.32914419354270036,1,0.07806846951218799,7,0.10659593578976845,0.10659593578976845
60,2,1,LHB,7.594770226062545,9.076842354259034,4.970767781478486,8.479418063454952,10.289127714645147,5.828002954137272,0.26486365176723337,1,0.07806846951218799,8,0.12804699152131954,0.12804699152131954
61,2,1,LHB,11.875698755817846,13.146483666484016,5.638954854775613,13.270367198509131,14.623813726588182,6.1443699698733845,0.31344722946302556,1,0.07806846951218799,9,0.1367361790349284,0.1367361790349284
62,2,1,LHB,71.79515146845647,86.85938574941609,48.88771950487423,84.19946110827593,104.38153732431722,61.69243132884097,0.5360283428842039,2,0.069871447333609,3,0.17898851763208623,0.17898851763208623
63,2,1,LHB,46.07878184501736,52.80208368574255,25.783830305745084,52.99478545924299,61.02273595366173,30.25437187249351,0.5001878878260859,2,0.069871447333609,4,0.06536005514834138,0.069871447333609
64,2,1,LHB,25.485622761200343,28.64636700108819,13.080419520597234,28.988757799893396,32.61807916555202,14.952959896600355,0.4386994448566123,2,0.069871447333609,5,0.12923694295775529,0.12923694295775529
65,2,1,LHB,26.481293701976437,29.80310868077304,13.673564674496268,30.144640523821014,33.973967664074074,15.669432871969518,0.44199476931748427,2,0.069871447333609,6,0.07027940932299263,0.07027940932299263
66,2,1,LHB,26.813196090678808,31.30641062573842,16.15994621495239,31.648738951340537,37.33916769557467,19.813398673325775,0.44343190116644166,2,0.069871447333609,7,0.10659593578976845,0.10659593578976845
67,2,1,LHB,25.37237478727731,30.290056111770053,16.544790627509098,28.94937731077276,35.523226120842494,20.587208342828365,0.4208626746806209,2,0.069871447333609,8,0.12804699152131954,0.12804699152131954
68,2,1,LHB,19.092526243829052,22.332682646686646,11.58551491416406,22.432718260733495,26.63336129063475,14.356499750009936,0.41691335793166784,2,0.069871447333609,9,0.1367361790349284,0.1367361790349284
69,2,1,LHB,7.753251747273845,8.870205353414057,4.30901733056743,8.486218125440569,9.61786632116803,4.526306938255759,0.21471962955610702,3,0.17898851763208623,4,0.06536005514834138,0.17898851763208623
70,2,1,LHB,5.873600122218406,7.279340987724656,4.299956606739666,6.383179745833528,8.002220933272365,4.826029029883996,0.1805182954116683,3,0.17898851763208623,5,0.12923694295775529,0.17898851763208623
71,2,1,LHB,9.275644873969233,10.436315086534664,4.783208625748973,10.050030399744042,11.144046885535088,4.815253882322809,0.23114635210606388,3,0.17898851763208623,6,0.07027940932299263,0.17898851763208623
72,2,1,LHB,7.1361587789096,8.29563604847193,4.229989991820127,7.829294262372038,9.032926586419524,4.505098674705466,0.206588682256508,3,0.17898851763208623,7,0.10659593578976845,0.17898851763208623
73,2,1,LHB,8.50149694647622,10.290820773297261,5.798753474427236,9.258262358771379,10.757345085233784,5.477686681342818,0.13730438235454034,3,0.17898851763208623,8,0.12804699152131954,0.17898851763208623
74,2,1,LHB,7.2705202541256915,8.420090851801785,4.2470537066234755,7.961924694221247,9.143448999924445,4.49559949036491,0.20803972531485487,3,0.17898851763208623,9,0.1367361790349284,0.17898851763208623
75,2,1,LHB,7.2086025129242355,8.76639985100163,4.988568548020948,7.833428337551918,9.2734039846997,4.963206820583128,0.1165204616100448,4,0.06536005514834138,5,0.12923694295775529,0.12923694295775529
76,2,1,LHB,10.79145656587905,12.02874369987936,5.313674828603395,11.699604850918504,12.785202980770752,5.15564366416779,0.2615906453777985,4,0.06536005514834138,6,0.07027940932299263,0.07027940932299263
77,2,1,LHB,6.92668752912714,8.10744002200672,4.213262819273308,7.555905874412871,8.792080199449124,4.495437759613454,0.20035562949626196,4,0.06536005514834138,7,0.10659593578976845,0.10659593578976845
78,2,1,LHB,8.426934189675507,10.419435797855684,6.127921548821796,10.063238588427932,12.196739829272817,6.891421593208827,0.20221140486222927,4,0.06536005514834138,8,0.12804699152131954,0.12804699152131954
